"","Fecha","Precio"
"280",2015-06-23,244.296005
"281",2015-06-24,240.514999
"282",2015-06-25,242.798996
"283",2015-06-26,243.593994
"284",2015-06-27,250.990005
"285",2015-06-28,249.011002
"286",2015-06-29,257.063995
"287",2015-06-30,263.071991
"288",2015-07-01,258.621002
"289",2015-07-02,255.412003
"290",2015-07-03,256.335999
"291",2015-07-04,260.885986
"292",2015-07-05,271.912994
"293",2015-07-06,269.029999
"294",2015-07-07,266.207001
"295",2015-07-08,270.785004
"296",2015-07-09,269.227997
"297",2015-07-10,284.894012
"298",2015-07-11,293.11499
"299",2015-07-12,310.867004
"300",2015-07-13,292.053986
"301",2015-07-14,287.463989
"302",2015-07-15,285.82901
"303",2015-07-16,278.088989
"304",2015-07-17,279.471985
"305",2015-07-18,274.901001
"306",2015-07-19,273.614014
"307",2015-07-20,278.980988
"308",2015-07-21,275.833008
"309",2015-07-22,277.221985
"310",2015-07-23,276.049011
"311",2015-07-24,288.278015
"312",2015-07-25,288.696991
"313",2015-07-26,292.686005
"314",2015-07-27,293.623993
"315",2015-07-28,294.427002
"316",2015-07-29,289.589996
"317",2015-07-30,287.721985
"318",2015-07-31,284.649994
"319",2015-08-01,281.601013
"320",2015-08-02,282.614014
"321",2015-08-03,281.22699
"322",2015-08-04,285.217987
"323",2015-08-05,281.881989
"324",2015-08-06,278.576996
"325",2015-08-07,279.584991
"326",2015-08-08,260.997009
"327",2015-08-09,265.083008
"328",2015-08-10,264.470001
"329",2015-08-11,270.385986
"330",2015-08-12,266.376007
"331",2015-08-13,264.079987
"332",2015-08-14,265.679993
"333",2015-08-15,261.550995
"334",2015-08-16,258.506989
"335",2015-08-17,257.976013
"336",2015-08-18,211.078995
"337",2015-08-19,226.684006
"338",2015-08-20,235.350006
"339",2015-08-21,232.569
"340",2015-08-22,230.389999
"341",2015-08-23,228.169006
"342",2015-08-24,210.494995
"343",2015-08-25,221.608994
"344",2015-08-26,225.830994
"345",2015-08-27,224.768997
"346",2015-08-28,231.395996
